Disease_cn,Level2_dep,Descript,Disease_ab,Alias,Treatment,Head_dep,Id,Symptom
小儿纤维性骨营养不良综合征,内分泌科,　　纤维性骨营养不良综合征即McCune-Albright综合征，又名多发性骨纤维化(osteitis fibrosa disseminate)、纤维性骨营养不良症(osteodystrophia fibrosa)、多发性纤维骨发育不良、多发性纤维结构不良、多发性纤维异常增殖症、Albright综合征、Albright-McCune-Stenberg综合征、棕色斑综合征、骨纤维性发育异常-色素沉着性综合征。其临床主要特征为：①多发性骨纤维异常增殖、纤维性骨炎、病理性骨折等;②皮肤色素沉着，呈黄褐色或黑褐色的边缘不规则的色素斑，色素沉着处常与病变骨骼的相应皮肤区域或按神经节段水平分布;③各种内分泌异常，多见性早熟、甲状腺功能亢进、巨人症或肢端肥大症、甲状旁腺功能亢进、库欣综合征、抗维生素D佝偻病等。,xexwxgyyblzhz, 小儿Albright-McCune-Stenberg综合征,http://jbk.39.net/xexwxgyyblzhz/yyzl,内科,http://jbk.39.net/xexwxgyyblzhz/jbzs,"碱性磷酸酶增高,多发性结节,甲状腺肿大,尿磷,低磷血症,甲状腺肿,甲状旁腺功能亢进"
小儿阿姆斯特丹型侏儒,内分泌科,　　阿姆斯特丹(Amsterdam)型侏儒即de LangeⅠ综合征，又名Amsterdam综合征、Brachmann-de Lange综合征、Cornelia de LangeⅠ综合征等，为先天性异常性疾病，主要表现为患儿矮小常在120厘米以下，伴有特殊面容如浓眉，小头并智能落后，肢体发育障碍，多发性畸形，胃肠道异常等。,xeamstdxzr, 小儿浓眉-小头-短肢综合征,http://jbk.39.net/xeamstdxzr/yyzl,内科,http://jbk.39.net/xeamstdxzr/jbzs,"短头畸形,发绀,中度精神发育迟滞,指甲很短,口唇苍白"
小儿早老症,内分泌科,　　早老症(progeria)又称Hutchinson–Gilford综合征，可能为常染色体隐性遗传。患者男多于女，一岁以内生长发育正常，以后逐渐发生早老改变。是一种少见的以代谢异常、发育障碍和侏儒状态，伴有骨骼、牙齿、指趾甲、毛发及脂肪等发育不全，以童年表现老人面貌和动脉硬化等为其特征的疾病。患儿智力大多正常，但血脂增高，生长激素的生成较正常时减少50%。,xezlz," 小儿Hutchinson-Gilford早老综合征,小儿郝-吉二氏综合征,小儿吉福德氏综合征",http://jbk.39.net/xezlz/yyzl,内科,http://jbk.39.net/xezlz/jbzs,"关节僵直,口鼻周围发绀,先天性少白头,皮下脂肪消失,肚子疼,过早衰老"
糖代谢异常伴发的精神障碍,内分泌科,　　糖代谢异常为内分泌代谢疾病，其中有血糖升高、降低两种。糖尿病是一组以血糖升高为主要表现，其主要发病机制是由于胰岛素分泌绝对或相对不足及(或)靶细胞对胰岛素敏感性降低而引起的糖、蛋白质、脂肪及水电解质代谢紊乱。低血糖症是指由多种原因引起的血糖低于2.8mmol/L产生的躯体症状和体征，临床上常伴有交感神经兴奋性增高和(或)大脑功能障碍的征象。低血糖伴发的精神障碍是指由于内在和外在的各种因素招致血糖低于50%～55%以下所引起的精神障碍和神经症状。,tdxycbfdjsza,"
                                        ",http://jbk.39.net/tdxycbfdjsza/yyzl,内科,http://jbk.39.net/tdxycbfdjsza/jbzs,
小儿肾上腺皮质功能不全,内分泌科,　　肾上腺皮质功能不全(adrenocortical insufficiency)是由许多先天或后天的原因引起的肾上腺皮质分泌皮质醇和(或)醛固酮不足，产生一系列的临床表现。由于病因、病理的不同，临床的表现差异较大，起病的缓急、发病的年龄、病程的久暂以及病情的轻重均有明显的不同。,xessxpzgnbq, 小儿肾上腺皮质机能不全,http://jbk.39.net/xessxpzgnbq/yyzl,内科,http://jbk.39.net/xessxpzgnbq/jbzs,"食欲不振,消瘦,婴儿喂养困难,肚子疼,嗜睡,皮肤出血点,微循环障碍"
小儿不对称身材-矮小-性发育异常综合征,内分泌科,　　小儿不对称身材-矮小-性发育异常综合征(asymmetry short statue variations in sexual development syndrome)系先天性疾病，男女均可患病，出生时即表现有异常，除半身肥大和多种先天的异常外，有2/5病例同时发现有低血糖，2/3有肾功能异常，1987年报告一例女孩合并有糖尿病。小儿不对称身材-矮小-性发育异常综合征又称Russell-Silver综合征、先天性一侧肥大症、先天性不对称-侏儒-性腺激素增高综合征。,xebdcscaxxfyyczhz," 小儿Russell-Silver综合征,小儿Silver综合征,小儿不对称身材-矮小-性发育异常综合症,小儿身材矮小-不对称-性早熟综合征,小儿先天性不对称-侏儒-性腺激",http://jbk.39.net/xebdcscaxxfyyczhz/yyzl,内科,http://jbk.39.net/xebdcscaxxfyyczhz/jbzs,"第5指短小弯曲,脊柱侧弯,肺动脉狭窄,口角下垂,室间隔缺损"
痛性肥胖病,内分泌科,"　　痛性肥胖症(adiposis
dolorosa)是少见的病因不明的自主神经系统疾病，表现为躯体某些部位皮下脂肪异常堆集，并伴有该部位自发性疼痛。本病由Dercum(1892)首先描述，故又称为Dercum病(Dercum’s
disease)。",txfpb," 德尔肯病,痛性积脂病",http://jbk.39.net/txfpb/yyzl,内科,http://jbk.39.net/txfpb/jbzs,"肥胖并痛性结节或脂肪块,青春期肥胖,抑郁,衰弱"
胰石病,内分泌科,　　胰石病是一种较少见的疾病，有报道其占尸检材料的0.09%～0.13%，近年来有增高趋势。它既可以是引起慢性胰腺炎的原因，又可以是慢性胰腺炎发展的最终结果。,ysb3, 胰腺结石病,http://jbk.39.net/ysb3/yyzl,内科,http://jbk.39.net/ysb3/jbzs,"囊性肿块,持续性疼痛,胰石阻塞,腹部不适,肚子疼"
肾上腺性征异常症,内分泌科,　　以肾上腺皮质生成雄激素过量，导致性器官形态和功能病变为主的症候群。,ssxxzycz,"
                                        ",http://jbk.39.net/ssxxzycz/yyzl,内科,http://jbk.39.net/ssxxzycz/jbzs,男性化
女性的青春期延迟,内分泌科,　　女性的青春期发育并非生殖系统的独立事件，受全身健康状况的影响，如营养不良、过瘦、过胖。由于青春期发育的年龄在地区和民族之间存在一定差异，具体年龄界限难以确定。一般认为青春期与性发育的开始年龄落后于一般正常儿童平均年龄的2.5个标准差以上即应视为青春期发育延迟。,nxdqcqyc,"
                        ",http://jbk.39.net/nxdqcqyc/yyzl,内科,http://jbk.39.net/nxdqcqyc/jbzs,"性腺发育不良,继发性闭经,垂体功能减退,青春期胸部发育缓慢,体重增加,甲状腺功能低下"
小儿多发性内分泌腺瘤Ⅱ型,内分泌科,"　　多发性内分泌腺瘤综合征(multiple endocrine neoplasia syndrome ,MENS)是一组有明显家族倾向的显性遗传性疾病，有多个内分泌腺发生肿瘤，且能产生多种与所在腺体相同或复环同的激素或激素样物质，因而引起极其复杂而且多变的内分泌征群。Ⅱ型以甲状腺髓样癌、嗜铬细胞瘤、甲状旁腺功能亢进三者并存为特点、又称Sipples syndrome。",xedfxnfmxlx," 小儿Ⅱ型多发性内分泌腺瘤病,小儿多发性内分泌腺瘤综合征",http://jbk.39.net/xedfxnfmxlx/yyzl,内科,http://jbk.39.net/xedfxnfmxlx/jbzs,
糖原贮积病Ⅱ型,内分泌科,　　糖原贮积病是由于遗传性糖原代谢障碍，致使糖原在组织内过多沉积而引起的疾病。根据引起糖原代谢障碍的酶缺陷和过量糖原在体内沉积的组织不同，而将糖原贮积病分为11种类型。　　糖原贮积病Ⅱ型(Pompe病)又称酸性麦芽糖酶缺陷病。本病属常染色体隐性遗传，也可散发。临床可分婴儿型、儿童型和成人型。糖原贮积病Ⅱ型(Pompe病)，由酸性麦芽糖酶(acid maltase deficiency，AMD)缺乏而引起糖原在溶酶体内沉积、溶酶体增生、破坏，甚至释放不正常的溶酶体酶而致一系列的血细胞结构破坏。糖原贮积病Ⅱ型的神经系统表现主要是运动障碍，以四肢肌无力、肌萎缩、假性肥大等肌病表现多见。,tyzjbex, 酸性麦芽糖酶缺陷病,http://jbk.39.net/tyzjbex/yyzl,内科,http://jbk.39.net/tyzjbex/jbzs,"惊厥,昏迷,肝脏肿大,呼吸困难"
脂性渐进性坏死,内分泌科,　　脂性渐进性坏死(necrobiosis Lipoidica)又称糖尿病性类脂质渐进性坏死，临床上以胫前出现大片硬皮病样斑块，常伴发糖尿病为特征。本病是发生于胫前的大片硬皮病样损害，多见于妇女，部分患者伴有糖尿病。1929年，Oppenheim首先报告1例，随后Urbach报告了第2例，并命名为糖尿病性脂质渐进性坏死。,zxjjxhs, 糖尿病性类脂质渐进性坏死,http://jbk.39.net/zxjjxhs/yyzl,内科,http://jbk.39.net/zxjjxhs/jbzs,"糖尿,丘疹,结节,硬斑"
小儿假性甲状旁腺功能减低症,内分泌科,　　假性甲旁低是一种少见的家族性疾病，是靶细胞对PTH不完全或完全的无反应。临床具有甲旁低的症状，低钙血症，高磷血症外，血PTH浓度正常或偏高。常伴有多种先天性生长和骨骼发育缺陷。　　假性甲状旁腺机能减退综合征即假性甲状旁腺机能减退(pseudohypoparathyroidism，PHP)，又称Seabright-Bantam综合征。本病征包括假性甲状旁腺机能低下甲状旁腺功能亢进(简称假性副甲低副甲亢)和假假甲状旁腺功能低下(简称假假性副甲低)。,xejxjzpxgnjdz," 小儿Seabright-Bantam综合征,小儿假性甲旁低,小儿假性甲状旁腺机能减退,小儿假性甲状旁腺机能减退综合征",http://jbk.39.net/xejxjzpxgnjdz/yyzl,内科,http://jbk.39.net/xejxjzpxgnjdz/jbzs,"生长缓慢,碱性磷酸酶增高,异常矮小,智力发育迟缓,青年白内障,掌骨和跖骨短"
小儿糖尿病肾病,内分泌科,　　糖尿病肾病是常见的多发糖尿病并发症。由糖尿病引起的微血管病变而导致的肾小球硬化，是糖尿病引起的最严重的并发症之一和主要死亡原因之一。糖尿病是一种常见的代谢综合征，不仅表现血糖升高，而且伴有脂肪、蛋白质、水和电解质代谢紊乱。糖尿病早期肾体积增大，肾小球滤过率增加，处于高滤过状态，以后逐渐出现间隙蛋白尿或微量白蛋白尿，随着病程的延长出现持续蛋白尿、水肿、高血压、肾小球滤过率降低，进而肾功能不全、尿毒症。由于属糖尿病的晚期并发症，因此在儿科阶段较少见到。,xetnbsb, 小儿糖尿病性肾病变,http://jbk.39.net/xetnbsb/yyzl,内科,http://jbk.39.net/xetnbsb/jbzs,"肾小球滤过率下降,糖尿,酮症酸中毒,蛋白尿,水肿,尿蛋白"
小儿巨脑畸形综合征,内分泌科,　　小儿巨脑畸形综合征又称儿童巨脑综合征(macrencephaly syndrome)、Sotos综合征，是在婴幼儿及学龄儿童时期，骨骼发育生长过快，头颅巨大，智力发育迟滞的一种综合征。,xejnjxzhz," 儿童巨脑综合征,儿童期巨脑畸形综合征,儿童期脑性巨人畸形综合征",http://jbk.39.net/xejnjxzhz/yyzl,内科,http://jbk.39.net/xejnjxzhz/jbzs,
老年人异位抗利尿素分泌综合征,内分泌科,　　肿瘤细胞分泌激素称为异位内分泌。其中异位抗利尿素分泌综合征(SIADH)是肿瘤病人的重要合并症之一。主要表现为低血钠伴尿液浓缩。异位ADH的可促进肾小管对水的重吸收。于是，发生了水钠代谢平衡失调，水潴留和低血钠(稀释性低钠)。,lnrywklnsfmzhz," 老年人异位抗利尿素分泌综合症,老年异位抗利尿素分泌综合征",http://jbk.39.net/lnrywklnsfmzhz/yyzl,内科,http://jbk.39.net/lnrywklnsfmzhz/jbzs,
迁延性昏迷,内分泌科,　　迁延性昏迷是指病人伤后长期处于昏迷状态(持续3个月以上)，失去对外界的正常反应，可表现为去皮质综合征、无动性缄默症或植物生存状态。由于这是一种很特殊的昏迷状态，更有人称之为ldquo;寻求命名综合征rdquo;(syndrome in search of a name)。,qyxhm, 寻求命名综合征,http://jbk.39.net/qyxhm/yyzl,内科,http://jbk.39.net/qyxhm/jbzs,"觉醒状态丧失,镇静、麻醉剂所致昏迷,昏迷,缄默症,呻吟,深昏迷"
黏多糖贮积症Ⅵ型,内分泌科,　　本型也称马-拉(Maroteaux-Lamy)综合征、多发性营养不良性侏儒症。亦为常染色体隐性遗传性疾病。其特征为身材矮小，角膜浑浊，但智力正常。这型黏多糖贮积症首先由Maroteaux(1963)发现，是一种不同于其他类型黏多糖贮积症的独立疾病。,ndtzjzlx," 多发性营养不良性侏儒症,马-拉综合征,粘多糖病Ⅵ型,粘多糖增多症Ⅵ型,粘多糖贮积病Ⅵ型",http://jbk.39.net/ndtzjzlx/yyzl,内科,http://jbk.39.net/ndtzjzlx/jbzs,"肌肉挛缩,异常矮小,体型异常"
小儿糖原贮积病Ⅸ型,内分泌科,　　糖原贮积病(glycogen storage disease，GSD)是一类先天性酶缺陷所造成的糖原代谢障碍疾病。糖原贮积病Ⅸ型(glycogen storage disease type Ⅸ，GSD-Ⅸ)是因缺乏磷酸化酶激酶所致的一组不同的疾病，属遗传性疾病。包括X连锁遗传性肝磷酸化酶激酶缺乏症、常染色体遗传性肝和肌磷酸化酶激酶缺乏症、特定性肌磷酸化酶激酶缺乏症和心脏磷酸化酶激酶缺乏。,xetyzjbjx, 小儿糖原累积病Ⅸ型,http://jbk.39.net/xetyzjbjx/yyzl,内科,http://jbk.39.net/xetyzjbjx/jbzs,"肌肉萎缩,肝脏肿大"
小儿糖原贮积病Ⅴ型,内分泌科,　　糖原贮积病(glycogen storage disease，GSD)是一类先天性酶缺陷所造成的糖原代谢障碍疾病，常染色体隐性遗传。肌肉磷酸化酶(phosphorylase)缺乏所引起导致肌细胞内糖原分解受阻、ATP生成不足，受累组织为横纹肌，主要临床特征为肌肉剧烈收缩后出现疼痛、痉挛和无力。又称为Mc Ardle综合征、McArdle-Schmid-Pearson综合征、Cori Ⅴ型糖原沉积病、糖原代谢病肌型、肌磷酸化酶缺乏症等。,xetyzjbwx," 小儿Cori Ⅴ型糖原沉积病,小儿Mc Ardle-Schmid-Pearson综合征,小儿McArdle综合征",http://jbk.39.net/xetyzjbwx/yyzl,内科,http://jbk.39.net/xetyzjbwx/jbzs,"肌肉萎缩,肝脏肿大"
席汉氏综合症,内分泌科,　　席汉氏综合症(Sheehan syndrome)，按疾病分类属于内分泌科。脑下垂体前叶分泌很多促激素，如促性腺激素，促甲状腺素， 促肾上腺皮质激素，泌乳素，生长激素等。脑垂体前叶与下丘脑之间有门静脉联系，接受下丘脑分泌的神经多肽物质。产后大出血容易引起这些门静脉发生血栓，最终导致脑下垂体前叶发生坏死，各种促激素水平大大降低，于是发生甲状腺，肾上腺皮质，卵巢等功能减退，乃至出现前面所讲的各种症状，这是一种严重的疾病，重要的是预防产后出血，一旦产后大出血，就应及时补充循环血容量，避免休克的发生。,,"
                        ",http://jbk.39.net/xhszhz/yyzl,内科,http://jbk.39.net/xhszhz/jbzs,
功能性低血糖,内分泌科,　　功能性低血糖，是因功能性胰岛素分泌增多使血糖下降至正常值以下，引起了以交感神经兴奋和中枢神经系统功能障碍引起的，当发生功能性低血糖的时候，不宜吃含糖高的食物，避免进一步刺激胰腺分泌胰岛素之弊，而由此加重病情。,,"
                        ",http://jbk.39.net/gnxdxt/yyzl,内科,http://jbk.39.net/gnxdxt/jbzs,
更年期失眠,内分泌科,　　更年期失眠是更年期卵巢雌激素分泌逐渐减少及垂体促性腺激素增多，造成神经内分泌一时性失调，产生抑郁、焦虑症，患者可以采用中医中药的辨证配伍治疗逐渐康复的。,,"
                        ",http://jbk.39.net/gnqsm/yyzl,内科,http://jbk.39.net/gnqsm/jbzs,
荷尔蒙失调症,内分泌科,　　荷尔蒙失调症表现为血管痉挛性头痛、忧郁不安、心悸失眠、易惊醒、表情淡漠，易疲劳、记忆力衰退、阵发性潮热、精神过敏等症状，严重影响了日常生活；表现为心慌气急，易激动、紧张、多疑、甚至狂躁，可因一件小事与同事或家人争吵得脸红脖子粗，难以控制自己的情绪。夜间睡眠时易胸闷憋醒，严重者出现一次性血压升高。,,"
                        ",http://jbk.39.net/hemstz/yyzl,内科,http://jbk.39.net/hemstz/jbzs,
男性乳腺增生,内分泌科,　　男孩青春期乳腺增生又称青春期肥大，是一种比较常见的生理现象，一般认为男性一生中除了3种情况(新生儿的一过性乳腺增生症，青春期乳腺增大和偶尔发生在老年男性的乳腺增生)外，可触摸到乳腺组织即视为异常。,, 男性乳腺发育症，青春期肥大,http://jbk.39.net/nxrxzs/yyzl,内科,http://jbk.39.net/nxrxzs/jbzs,
