Disease_cn,Level2_dep,Descript,Disease_ab,Alias,Treatment,Head_dep,Id,Symptom
小儿肺栓塞,呼吸内科,　　肺栓塞(pulmonary embolism，PE)是以各种栓子阻塞肺动脉系统为其发病原因的一组疾病或临床综合征的总称。既往观点一直认为儿童PE在临床少见，但国内外大量资料及尸检证实本病并非罕见病。在原发病的基础上存在PE发生的高危因素，是造成儿童PE的主要病因，如先心病合并感染性心内膜炎、肾病综合征合并高凝状态等。,xefss, 小儿肺动脉栓塞,http://jbk.39.net/xefss/yyzl,内科,http://jbk.39.net/xefss/jbzs,"血管杂音,呼吸急促,发绀,呼吸困难"
弗郎西丝菌肺炎,呼吸内科,　　土拉热菌病(tularemia)在美国是常见的动物传染性疾病。其致病菌土拉热弗郎西丝菌(Francisella tularensis)广泛寄生于许多野生动物、家畜及鸟类身上。蜱或鹿蝇叮咬是主要的传播方式。像其他鼠疫一样，土拉热菌病主要累及皮肤及局部淋巴结，其特征是全身各处的局灶性化脓性和肉芽肿性炎症反应。肺部受累一般继发于菌血症或原发吸入致病菌所致。在土拉热弗郎西丝菌所致溃疡性肉芽肿中，约10%～15%的病例累及肺部。,flxsjfy," 弗朗西斯氏菌肺炎,土拉热弗郎西丝菌肺炎",http://jbk.39.net/flxsjfy/yyzl,内科,http://jbk.39.net/flxsjfy/jbzs,
医源性气管及主支气管损伤,呼吸内科,　　医源性气管损伤是指在治疗过程中所引起的气管的器质性损伤。 在有严重呼吸功能衰竭的病人运用机械通气治疗增加了抢救的成功率，同时亦可引起医源性气管损伤。,yyxqgjzzqgss,"
                        ",http://jbk.39.net/yyxqgjzzqgss/yyzl,内科,http://jbk.39.net/yyxqgjzzqgss/jbzs,"喘息,呼吸困难,食管瘘,支气管树受压,呼吸功能衰竭"
过敏性咳嗽,呼吸内科,　　过敏性咳嗽又称变应性咳嗽（atopic cough，AC），过敏性咳嗽是一种持续时间大于或等于8周的慢性干咳，其患者具有明确的特应性因素，临床特征是：超过两个月的无原因的慢性咳嗽，咳嗽呈阵发性刺激性干咳，或有少量白色泡沫样痰；在吸入烟雾或油漆、敌敌畏等化学气味可加重，因咳嗽只是在夜间或清晨发作，对同一患儿来说，发作时间较为固定。,, 过敏性支气管炎，咳嗽变异性哮喘,http://jbk.39.net/gmxks/yyzl,内科,http://jbk.39.net/gmxks/jbzs,
肺心病,呼吸内科,　　肺源性心脏病（简称肺心病）主要是由于支气管-肺组织或肺动脉血管病变所致肺动脉高压引起的心脏病。是由肺组织、肺动脉血管或胸廓的慢性病变引起肺组织结构和功能的异常引起的心脏病，其原发病以慢性支气管炎、肺气肿最常见。,, 肺原性心脏病,http://jbk.39.net/fyxxzb/yyzl,内科,http://jbk.39.net/fyxxzb/jbzs,
小儿外源性变应性肺泡炎,呼吸内科,　　过敏性肺炎(hypersensitivity pneumonitis)是一组由不同致敏原引起的非哮喘性变应性肺疾患，以弥漫性间质炎症为其病理特征。系由于吸入各种有机物尘埃，含有真菌孢子，细菌产物、动物蛋白质或昆虫抗原的有机物尘埃微粒(直径10mu;m)所引起的超敏感性反应引起。因此又称为外源性变应性肺泡炎(extrinsic allergic alveolitis)。1932年有人首先提出农民肺，是由于暴露于发霉的干草所致。最近更广泛地用免疫学技术，观察不同抗原和不同暴露情况的各种类似疾病。,xewyxbyxfpy, 小儿超敏感性肺炎,http://jbk.39.net/xewyxbyxfpy/yyzl,内科,http://jbk.39.net/xewyxbyxfpy/jbzs,"蜂窝肺,发绀,呼吸困难,发烧"
奈瑟卡他球菌肺炎,呼吸内科,奈瑟卡他球菌(neisseria catarrhal，简称卡他球菌)，是一种不同于卡他布兰汉菌的革兰阴性双球菌。,nsktqjfy," 卡他球菌肺炎,奈瑟氏卡他球菌肺炎,奈氏卡他球菌肺炎",http://jbk.39.net/nsktqjfy/yyzl,内科,http://jbk.39.net/nsktqjfy/jbzs,
小儿单侧肺异常透亮综合征,呼吸内科,　　小儿单侧肺异常透亮或过度透亮综合征即Macleods syndrome，又称Swyer-James综合征、Swyer-James-Macleod综合征等。系一种X线征象，而不是一个病名，如单侧肺异常透亮、肺动脉发育不全、单侧无功能肺、特发性单侧透亮肺、单侧透明肺等，虽其名称不同，但均有同样的X线表现，即病侧肺较健侧肺的透亮度明显增加。,xedcfyctlzhz, 小儿Swyer-James-Macleod综合征,http://jbk.39.net/xedcfyctlzhz/yyzl,内科,http://jbk.39.net/xedcfyctlzhz/jbzs,"呛咳,反复感染,干啰音,湿啰音,呼吸困难"
小儿囊性纤维性变,呼吸内科,　　囊性纤维性变(cystic fibrosis，CF)又称黏滞病或黏液黏稠病(mucovisicidosis)，是儿童和成人的一种全身外分泌腺功能紊乱的常染色体隐性遗传病。本病可累及多系统，主要侵犯呼吸道和消化道，其中，发病率和死亡率最高的是肺部病变，可占大约95%。CF是一种与黏稠的黏液分泌、吸收不良及感染等多种合并症相关的慢性隐袭进行性疾病。,xenxxwxb, 黏滞病、黏液黏稠病,http://jbk.39.net/xenxxwxb/yyzl,内科,http://jbk.39.net/xenxxwxb/jbzs,"反复上呼吸道感染,恶心与呕吐,腹胀,排便频率异常"
小儿脱屑性肺炎,呼吸内科,　　脱屑性间质性肺炎(desquamative interstitial pneumonia简称DIP或D.histocytic I.P)小儿较成人少见，可见于任何年龄的婴儿及儿童。文献上最小一例为生后1天发病者，男女均可发病。,xetxxfy, 小儿特发性间质性肺炎,http://jbk.39.net/xetxxfy/yyzl,内科,http://jbk.39.net/xetxxfy/jbzs,"PAS染色阳性,发绀,心率增快,呼吸异常"
米氏链球菌肺炎,呼吸内科,米氏链球菌(S.milleri)本是口腔常在菌，也可引起呼吸器官感染，包括肺炎。,mslqjfy," 米勒链球菌肺炎,米勒氏链球菌肺炎",http://jbk.39.net/mslqjfy/yyzl,内科,http://jbk.39.net/mslqjfy/jbzs,
小儿内脏幼虫移行症,呼吸内科,　　 内脏幼虫移行综合征即Loffler综合征，又称单纯性嗜酸细胞增多性肺浸润征(pulmonary idiopathic eosinophilia，PIE)。属一种肺部的变态反应性综合征，轻症无热或微热、自觉疲乏、食欲不振、夜间出汗、轻微干咳;重症可有高热、发作性阵发性咳嗽、可伴有黏痰、甚至咯血、呼吸困难。肺部听诊有哮鸣音或湿性啰音;叩诊有时呈浊音。小年龄患儿常有肝脏肿大。,xenzycyhz," 嗜酸性粒细胞增多性肝肿大(儿科型),小儿PIE综合征,小儿嗜酸性粒细胞性肺炎,小儿游走性肺炎",http://jbk.39.net/xenzycyhz/yyzl,内科,http://jbk.39.net/xenzycyhz/jbzs,"疲乏,食欲不振,发绀,干咳,厌食"
热带性肺嗜酸性粒细胞浸润症,呼吸内科,　　热带性肺嗜酸性粒细胞增多症(tropical eosinophilic pulmonary infiltration，TEPI)，又称Weingarten综合征。,rdxfssxlxbjrz, Weingarten综合征,http://jbk.39.net/rdxfssxlxbjrz/yyzl,内科,http://jbk.39.net/rdxfssxlxbjrz/jbzs,"低烧,嗜酸性粒细胞增多,乏力,淋巴结肿大,肺部啰音"
钩端螺旋体肺炎,呼吸内科,"钩端螺旋体病是由各种不同型别的致病性钩端螺旋体引起的急性传染病，是接触带菌的野生动物和家畜，钩端螺旋体通过暴露部位的皮肤进入人体而获得感染的人蓄共患病。鼠类和猪是主要传染源。临床表现轻重不一。轻者似感冒，重者有明显的肝、肾、中枢神经系统的损害，肺大出血,甚至死亡。",gdlxtfy,"
                                ",http://jbk.39.net/gdlxtfy/yyzl,内科,http://jbk.39.net/gdlxtfy/jbzs,
小儿肺泡性蛋白沉积症,呼吸内科,　　肺泡性蛋白沉积症(pulmonary alveolar proteinosis，PAP)是一种亚急性、进行性呼吸功能不良，肺泡内积聚富有黏蛋白物质及脂质的疾病。又称肺泡磷脂沉着症(pulmonary alveolar phospholipidosis)，是一种原因不明的少见慢性肺疾病，其特点为肺泡内有富含脂质的糖原(PAS)染色阳性蛋白物质沉着，这些物质被称作表面活性物质，是磷脂和各种表面活性蛋白的混合物。由于肺泡腔和气道内堆聚过量的表面活性物质，致使肺的通气和换气功能受到严重影响，导致呼吸困难。呼吸困难是肺泡蛋白沉积症最为突出的临床表现。儿童阶段的PAP有2种类型：致死性的先天性PAP和后天获得性的PAP。,xefpxdbcjz, 小儿Rosen-Castleman-Liebow综合征,http://jbk.39.net/xefpxdbcjz/yyzl,内科,http://jbk.39.net/xefpxdbcjz/jbzs,"继发感染,胸痛,呼吸困难,胸膜摩擦音"
气单胞菌肺炎,呼吸内科,气单胞菌属(aeromonas)目前有10个菌种，主要有嗜水气单胞菌(A.hydrophilic)、豚鼠气单胞菌(A.caviae)及温和气单胞菌(A.sobria)等。以往多认为气单胞菌是一种低毒力的条件致病菌。近年来，由它引起的急性胃肠炎、败血症和呼吸道、胆道、泌尿道感染性疾病报道日益增多。,qdbjfy,"
                                        ",http://jbk.39.net/qdbjfy/yyzl,内科,http://jbk.39.net/qdbjfy/jbzs,
肺芽生菌病,呼吸内科,肺芽生菌病又称吉尔克斯(Gilchrist)病或北美芽生菌病，是由皮炎芽生菌(Blastomyces Dermatitidis)或称北美芽生菌(blastomycosis North American)感染引起的一种慢性肉芽肿性及化脓性疾病，可侵犯身体的任何部位，主要累及皮肤、肺和骨骼。肺芽生菌也是一种双相型真菌，存在于土壤中。,fysjb," 肺酿母菌病,吉尔克斯病,支气管芽生菌病",http://jbk.39.net/fysjb/yyzl,内科,http://jbk.39.net/fysjb/jbzs,
胸部放线菌病,呼吸内科,　　胸壁放线菌病是由放线菌感染引起的慢性化脓性肉芽肿性疾病。长期大剂量的青霉素治疗有一定疗效劢，如经抗生素治疗病灶缩小后，可手术切除手术切除应彻底，切除范围包括胸壁病变及原发火罐网的肺组织，必要时局部行肌瓣填塞。,xbfxjb,"
                        ",http://jbk.39.net/xbfxjb/yyzl,内科,http://jbk.39.net/xbfxjb/jbzs,"恶病质,脓肿,皮肤出现硬块,皮窦道"
致肠细胞病变人孤儿病毒感染,呼吸内科,　　20世纪50年代初在应用组织培养分离肠道病毒过程中，从健康人肠道内分离出一些毒株，对实验动物无致病性，仅在组织培养中产生细胞病变，称为致肠细胞病变人孤儿病毒(enterocytopathic human orphan virus， ECHO virus)简称埃可病毒。埃可病毒属于微小病毒科肠道病毒属的一个亚类，形态结构和理化特性与脊髓灰质炎和柯萨奇病毒相似。,zcxbbbrgebdgr," 埃可病毒感染,肠性细胞致病性人类孤独型病毒感染,人肠道致细胞病变孤儿病毒感染",http://jbk.39.net/zcxbbbrgebdgr/yyzl,内科,http://jbk.39.net/zcxbbbrgebdgr/jbzs,"发烧,疱疹"
热带型肺嗜酸性粒细胞肺炎,呼吸内科,　　热带肺嗜酸粒细胞肺炎(TPE)，是以发热、不适、厌食、体重减轻、阵发性干咳和哮喘或气喘，周围血嗜酸粒细胞显著升高，几周后自行缓解为特点的综合征。20世纪50～60年代，认为丝虫感染是其病因。TPE最主要分布在印度、非洲和东南亚、斯里兰卡以及南美洲等地区，我国南京等地区也有报道。,rdxfssxlxbfy," 热带嗜酸细胞增多肺炎,Weingarten综合征",http://jbk.39.net/rdxfssxlxbfy/yyzl,内科,http://jbk.39.net/rdxfssxlxbfy/jbzs,
小儿哮喘性肌萎缩综合征,呼吸内科,　　哮喘性肌萎缩综合征即哮喘性肌萎缩(asthmatic amyotrophy)、Hopkins综合征(Hopkins syndrome)，又称急性哮喘并发脊髓灰质炎样损害。本病征的主要特点是于小儿哮喘发作后1周左右，出现类似脊髓前角灰质炎样的单肢弛缓性瘫痪。,xexcxjwszhz, 小儿Hopkins综合征,http://jbk.39.net/xexcxjwszhz/yyzl,内科,http://jbk.39.net/xexcxjwszhz/jbzs,"腱反射消失,肌肉压痛,肌肉的失用性萎缩,四肢无力,脑膜刺激征"
新生儿Wilson-Mikity综合征,呼吸内科,　　本综合征主要发生于胎龄32周及出生体重1500g的早产儿;多在生后1周末或以后发病，因肺未成熟所致，部分肺泡因充气不良而萎陷，部分肺泡因过度通气呈囊性气肿。以进行性、间歇性或反复出现的呼吸困难伴发绀为特征。,xsewilsonmikityzhz," 未成熟儿间质性肺纤维化,新生儿肺成熟障碍,新生儿囊性肺气肿综合征",http://jbk.39.net/xsewilsonmikityzhz/yyzl,内科,http://jbk.39.net/xsewilsonmikityzhz/jbzs,"发绀,低氧血症,呼吸困难,三凹征"
葡萄球菌中毒性休克综合征,呼吸内科,　　葡萄球菌中毒性休克综合征(staphylococcal toxic shock syndrome，STSS)于1978年国外首次报道，近年国内报道逐渐增多。是噬菌体Ⅰ群金葡菌所致的疾病，以发热、晕厥、低血压、皮疹及多脏器系统功能障碍等为特征。依靠临床表现虽可成立诊断，但仍须血、阴道、鼻腔、尿等标本的培养，以排除其他病原菌感染的可能。此病多见于青年妇女，主要发生于应用阴道棉塞的行经妇女。但也可发生于绝经期妇女、男性及儿童。,ptqjzdxxkzhz, 葡萄球菌中毒性休克综合症,http://jbk.39.net/ptqjzdxxkzhz/yyzl,内科,http://jbk.39.net/ptqjzdxxkzhz/jbzs,"发烧,怕冷,肌痛,疲乏,关节痛"
小儿严重急性呼吸综合征,呼吸内科,　　非典型肺炎于2002年11月开始在广东地区流行，此后相继在香港地区和其他国家陆续报告，临床主要表现为肺炎，在家庭和医院有显著的聚集现象，病原体为新的冠状病毒，WHO也将其命名为SARS病毒，极易引起急性呼吸窘迫综合征(ARDS)，因其死亡率高、传染性强，抗生素疗法治疗无效，而受到医学界的密切关注。WHO于2003年3月15日将其命名公布为严重急性呼吸综合征(severe acute respiratory syndrome，SARS)， 2003年5月中华医学会儿科学分会呼吸学组召开儿童SARS专题研讨会，认为，为了国内外交流方便，将其命名为SARS。小儿发病年龄3个月～13岁，多发生在3岁以上儿童，发病无明显性别差异。一般有明确SARS接触史。,xeyzjxhxzhz, 儿童SARS肺炎,http://jbk.39.net/xeyzjxhxzhz/yyzl,内科,http://jbk.39.net/xeyzjxhxzhz/jbzs,"呼吸困难,干咳,发绀"
蔗尘肺,呼吸内科,　　蔗尘肺(bagassosis)是由于处理发霉甘蔗渣时反复吸入大量抗原性有机物，主要为嗜热放线菌引起的外源性变应性肺泡炎。急性期特征为全身症状，血清中特异性抗体阳性，肺泡和小气道壁淋巴细胞浸润和结节病样肉芽肿。慢性期表现为不可逆和进行性弥漫性间质纤维化。,zcf," 甘蔗渣病,蔗尘沉着病",http://jbk.39.net/zcf/yyzl,内科,http://jbk.39.net/zcf/jbzs,
单纯性肺嗜酸性粒细胞浸润症,呼吸内科,"　　单纯性肺嗜酸性粒细胞浸润症，又称为Löffler综合征(Löffler’s syndrome)。其特点为游走性肺部浸润伴外周血嗜酸性粒细胞计数增高,肺部症状轻微,多数仅有轻咳,病程呈自限性,常于3～4周内自行痊愈。",dcxfssxlxbjrz,"
                        ",http://jbk.39.net/dcxfssxlxbjrz/yyzl,内科,http://jbk.39.net/dcxfssxlxbjrz/jbzs,"咽部异物感,乏力,胸闷憋气,嗜酸性粒细胞增多,胸闷"
肺诺卡菌病,呼吸内科,诺卡菌病(nocardiosis)是诺卡菌(Nocardia)引起的化脓性肉芽肿性病变。肺是最常见的受侵犯器官，肺诺卡菌病和系统性诺卡菌病约占全部诺卡菌病的85%。肺诺卡菌病约半数伴肺外病变；而肺外诺卡菌病引起播散者仅占1/5。,fnkjb," 肺诺卡放线菌病,肺诺卡氏放线菌病,肺诺卡氏菌病",http://jbk.39.net/fnkjb/yyzl,内科,http://jbk.39.net/fnkjb/jbzs,
